150,8.2778,0.027778
151,8.1667,-0.36111
152,7.5556,-0.94444
153,6.2778,-1.375
154,4.8056,-1.2917
155,3.6944,-0.73611
156,3.3333,-0.097222
157,3.5,0.29167
158,3.9167,0.63889
159,4.7778,0.83333
160,5.5833,0.86111
161,6.5,0.75
162,7.0833,0.58333
163,7.6667,0.55556
164,8.1944,0.48611
165,8.6389,0.36111
166,8.9167,0.29167
167,9.2222,0.43056
168,9.7778,0.55556
169,10.333,0.38889
170,10.556,0.027778
171,10.389,-0.40278
172,9.75,-0.88889
173,8.6111,-1.1111
174,7.5278,-0.79167
175,7.0278,-0.27778
176,6.9722,0.083333
177,7.1944,0.375
178,7.7222,0.45833
179,8.1111,0.25
180,8.2222,0.041667
181,8.1944,-0.055556
182,8.1111,-0.16667
183,7.8611,-0.43056
184,7.25,-0.65278
185,6.5556,-0.70833
186,5.8333,-0.65278
187,5.25,-0.54167
188,4.75,-0.44444
189,4.3611,-0.36111
190,4.0278,-0.27778
191,3.8056,-0.22222
192,3.5833,-0.16667
193,3.4722,-0.097222
194,3.3889,-0.069444
195,3.3333,-0.027778
196,3.3333,0
197,3.3333,0
198,3.3333,0.069444
199,3.4722,0.13889
200,3.6111,0.20833
201,3.8889,0.27778
202,4.1667,0.34722
203,4.5833,0.55556
204,5.2778,0.65278
205,5.8889,0.66667
206,6.6111,0.79167
207,7.4722,0.80556
208,8.2222,0.70833
209,8.8889,0.77778
210,9.7778,0.76389
211,10.417,0.55556
212,10.889,0.41667
213,11.25,0.33333
214,11.556,0.36111
215,11.972,0.47222
216,12.5,0.55556
217,13.083,0.55556
218,13.611,0.48611
219,14.056,0.38889
220,14.389,0.29167
221,14.639,0.18056
222,14.75,0.11111
223,14.861,0.097222
224,14.944,0.097222
225,15.056,0.13889
226,15.222,0.15278
227,15.361,0.13889
228,15.5,0.125
229,15.611,0.097222
230,15.694,0.041667
231,15.694,-0.041667
232,15.611,-0.22222
233,15.25,-0.45833
234,14.694,-0.54167
235,14.167,-0.43056
236,13.833,-0.25
237,13.667,-0.19444
238,13.444,-0.31944
239,13.028,-0.56944
240,12.306,-0.75
241,11.528,-0.66667
242,10.972,-0.625
243,10.278,-0.68056
244,9.6111,-0.65278
245,8.9722,-0.77778
246,8.0556,-1
247,6.9722,-0.94444
248,6.1667,-0.58333
249,5.8056,-0.25
250,5.6667,-0.19444
251,5.4167,-0.27778
252,5.1111,-0.23611
253,4.9444,-0.083333
254,4.9444,-0.055556
255,4.8333,-0.29167
256,4.3611,-0.40278
257,4.0278,-0.041667
258,4.2778,0.47222
259,4.9722,0.72222
260,5.7222,0.73611
261,6.4444,0.70833
262,7.1389,0.76389
263,7.9722,0.94444
264,9.0278,1.0278
265,10.028,0.90278
266,10.833,0.65278
267,11.333,0.54167
268,11.917,0.5
269,12.333,0.41667
270,12.75,0.22222
271,12.778,-0.041667
272,12.667,-0.097222
273,12.583,-0.26389
274,12.139,-0.625
275,11.333,-0.79167
276,10.556,-0.88889
277,9.5556,-0.98611
278,8.5833,-1.2361
279,7.0833,-1.3194
280,5.9444,-0.73611
281,5.6111,0.20833
282,6.3611,0.88889
283,7.3889,1.0139
284,8.3889,1.0417
285,9.4722,1
286,10.389,0.91667
287,11.306,0.91667
288,12.222,0.91667
289,13.139,0.72222
290,13.667,0.34722
291,13.833,0
292,13.667,-0.23611
293,13.361,-0.26389
294,13.139,-0.18056
295,13,-0.083333
296,12.972,0
297,13,0.055556
298,13.083,0.069444
299,13.139,0.027778
300,13.139,-0.027778
301,13.083,-0.097222
302,12.944,-0.18056
303,12.722,-0.25
